ID;Nombre;ID regra de impuestos;Precio impuestos incluidos;En oferta;Valor del descuento;Porcentaje de descuento;Descuento desde fecha;Descuento hasta fecha;Referencia Nº;Referencia Nº Proveedor;Precio impuestos excluidos;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Plazo de entrega con stock;Plazo de entrega sin stock;Cantidad;Cantidad minima;Nivel de stock bajo;Enviame un correo cuando stock bajo;Visible;Costo adicional de envio;Unidad precio;Precio unitario;Resumen;Descripcion larga;Etiquetas;Meta-titulo;meta-keywords;meta-descripcion;url-reescrita;etiqueta con stock;etiqueta en espera;disponible pedidos;fecha disponible;fecha creacion;mostrar precio;URL's de las imágenes;Texto alternativo;Elimine las imagenes existentes;Caracteristicas;Solo disponible por internet;
;Secarropas Tokyo cromo tok7cro 7kgs blanco c/display led.15 prog. tambor galvani;1;1658000;;;;;;EDTSEGTOK7CRO;;;TOKYO;7841175013319;;;65,50;85,50;57,50;80,50;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTSEGTOK7CRO.jpg;;;;;
;Secarropas colgante tifo Tokyo 8kgs 1120w 220v-50hz;1;611000;;;;;;EDTSTIFO;;;TOKYO;7890052019197;;;50,00;16,00;54,50;10,90;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTSTIFO.jpg;;;;;
;Secador de pelo Rowenta signature pro beauty 2velocidades 2200w cv78;1;132000;;;;;;EDRWSCV78;;;ROWENTA;1830006179;;;30,50;10,00;21,50;1,64;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRWSCV78-N.jpg;;;;;
;Secarropas Whirlpool 3lwed4815fw usa 15kg carga frontal;1;4276000;;;;;;EDWS4815FW;;;WHIRLPOOL;88304989264;;;78,00;110,00;74,00;158,73;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWS4815FW.jpg;;;;;
;Secarropas Whirlpool wsr07sb 7kg rack p/ calzados;1;2896000;;;;;;EDWSR07SB;;;WHIRLPOOL;7891129238046;;;57,50;65,50;88,50;83,33;;;;;;;;;;;CáPACIDAD 7KG, ÚNICO CON RACK PARA SECAR CALZADOS, 15 CICLOS DE SECADO PARA CADA TIPO DE PRENDA, CICLO RáPIDO DE 15 MINUTOS, MEDIA CARGA, ANTI ARRUGAS, DISPLAY INFORMATIVO, LUZ LED INTERIOR;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWSR07SB.jpg;;;;;
;Selladora manual de embalajes Malta 25 cms mod 165;1;396000;;;;;;GSMEM-165;;;MALTA;7896201701654;;;41,00;29,00;21,50;6,39;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GSMEM-165.jpg;;;;;
;Sierra cortadora de carne  y hueso Metvisa 1hp;1;5124000;;;;;;GSIMT-SFMP;;;METVISA;7899511904784;;;76,00;161,00;70,50;215,66;;;;;;;;;;;CORTADORA DE CARNE, HUESOS, POLLOS Y AFINES. PRESENTACIóN DE MESA. MESADA DE ACERO INOXIDABLE. REGULADOR DE GROSOR DE CORTE.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GSIMT-SFMP.jpg;;;;;
;Sierracinta para carne de mesa n hp Malta;1;3487000;;;;;;GSM1039;;;MALTA;7896201710397;;;58,00;46,00;93,00;62,03;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GSM1039.jpg;;;;;
;Sierra p/carne de pie Metvisa 3.15 mts inox sfeim220  2hp 220v;1;8286000;;;;;;GSCM -SFEIM;;;METVISA;7899511904449;;;96,00;188,00;104,00;469,25;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GSCM -SFEIM.jpg;;;;;
;Spiedo p/ 30pollos Venancio mod sgf3 220v 50hz;1;6217000;;;;;;GSVSGF3-NV;;;VENANCIO;;;;58,00;108,00;111,00;173,83;;;;;;;;;;;SPIEDO SERIE GRILL. CAPACIDAD, HASTA 30 POLLOS. 6 ESPADAS CON GANCHOS DOBLES. SISTEMA DE COCCIòN CON QUEMADORES INFRARROJOS. ESTRUCTURA EN CHAPA DE ACERO AISI430. ACABADO INTERNO ENLOSADO, AUTOLIMPIANTE CON RUEDAS PARA LOCOMOCIòN. PUERTA DE SERVICIO CON ABERTURA INTEGRAL;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GSVSGF3-NV.jpg;;;;;
;Spiedo p/20 pollos Progas 4 espadas pr621;1;5838000;;;;;;GSPPG-PR621;;;PROGAS;7898466528717;;;53,00;152,00;114,50;230,60;;;;;;;;;;;SPIEDO PARA POLLOS Y CARNES. CAPACIDAD, 20 POLLOS. 4 ESPADAS. ESTRUCTURA EXTERNA EN ACERO CEPILLADO. ESTRUCTURA INTERNA AUTOLIMPIANTE. VISOR FRONTAL EN VIDRIO TEMPLADO.QUEMADORES INFRARROJOS. RUEDAS PARA LOCOMOCIòN.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GSPPG-PR621.jpg;;;;;
;Sierra p/huesos Skymsen inox con mesa movil mod sfl-315hd 2 hp 220v/50hz;1;15905000;;;;;;GSHS-SFL315;;;SKYMSEN;7895707632899;;;114,00;212,00;110,00;664,62;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GSHS-SFL315.jpg;;;;;
;Spiedo p/pollos rotativa Progas mod prr-051 5 espadas;1;1949000;;;;;;GCHP-PRR051;;;PROGAS;7898466537450;;;50,00;83,00;44,00;45,65;;;;;;;;;;;SPIEDO DE MESA PARA TROZOS DE CARNE Y POLLOS. CAPACIDAD, 5 ESPADAS. ESTRUCTURA EN ACERO INOXIDABLE CON PINTURA ANTICORROSIVA. INTERIOR EN ACERO INOXIDABLE. VISOR FRONTAL CURVO EN VIDRIO TEMPLADO. QUEMADORES INFRARROJOS. BANDEJA COLECTORA DE GRASAS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHP-PRR051.jpg;;;;;
;Spiedo Progas 30pollos 6espadas mod pr-631;1;6136000;;;;;;GEP-PR631;;;PROGAS;7898466534695;;;53,50;173,00;114,00;263,78;;;;;;;;;;;SPIEDO ROTATIVO PARA CARNES Y POLLOS. CAPACIDAD, 30 POLLOS. 6 ESPADAS. ESTRUCTURA EN ACERO CEPILLADO. ESTRUCTURA INTERNA ESMALTADA. VISOR FRONTAL CON VIDRIO TEMPLADO. QUEMADORES INFRARROJOS. RUEDAS PARA LOCOMOCION. GAVETA COLECTORA DE GRASA;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GEP-PR631.jpg;;;;;
;Tabla Malta mod 1310 polip azul 25x45x1.0cm;1;51000;;;;;;GTCM-1310;;;MALTA;;;;25,00;1,00;45,00;11,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1310.jpg;;;;;
;Spiedo para 10pollos Venancio mod sgf1 220v 50hz;1;4608000;;;;;;GSVSGF1-NV;;;VENANCIO;;;;56,00;140,00;108,00;211,68;;;;;;;;;;;SPIEDO SERIE GRILL. CAPACIDAD, HASTA 10 POLLOS. 2 ESPADAS CON GANCHOS DOBLES. SISTEMA DE COCCIòN CON QUEMADORES INFRARROJOS. ESTRUCTURA EN CHAPA DE ACERO AISI430. ACABADO INTERNO ENLOSADO, AUTOLIMPIANTE CON RUEDAS PARA LOCOMOCIòN. PUERTA DE SERVICIO CON ABERTURA INTEGRAL;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GSVSGF1-NV.jpg;;;;;
;Spiedo rotativo prr051en electrico Progas 5 espetos 220/50;1;2070000;;;;;;GCHP-PRR051EN;;;PROGAS;7898466537443;;;52,00;79,00;37,00;38,00;;;;;;;;;;;SPIEDO ROTATIVO DE MESA PROGASELECTRICOMODELO, PRR051EN5 ESPETOSESTRUCTURA EN ACERO ICUBIERTO CON PINTURA EPOXI ( ANTICORROSIVA)FONDO INTERNO EN ACERO INOXVISOR FORNTAL EN VIDRIO TEMPLADO CURVOBANDEJA COLECTORA DE GRASA DE ACERO INOX.QUEMADORES INFRARROJOS220V;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHP-PRR051EN.jpg;;;;;
;Tabla Malta mod 1308 polip blanco 25x45x1.0cm;1;54000;;;;;;GTCM-1308;;;MALTA;;;;25,00;1,00;45,00;11,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1308.jpg;;;;;
;Tabla Malta mod 1313 polip rojo 25x45x1.0cm;1;56000;;;;;;GTCM-1313;;;MALTA;;;;25,00;1,00;45,00;11,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1313.jpg;;;;;
;Tabla Malta mod 1326 polip blanco 30x50x1.0cm;1;81000;;;;;;GTCM-1326;;;MALTA;;;;30,00;1,00;50,00;14,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1326.jpg;;;;;
;Tabla Malta mod 1328 polip azul 30x50x1.0cm;1;77000;;;;;;GTCM-1328;;;MALTA;;;;30,00;1,00;50,00;14,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1328.jpg;;;;;
;Tabla Malta mod 1347 polip verde 40x60x1.0cm;1;166000;;;;;;GTCM-1347;;;MALTA;;;;40,00;1,00;60,00;24,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1347.jpg;;;;;
;Tabla Malta mod 1329 polip verde 30x50x1.0cm;1;77000;;;;;;GTCM-1329;;;MALTA;7896201713299;;;30,00;1,00;50,00;14,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1329.jpg;;;;;
;Tabla Malta mod 1344 polip blanco 40x60x1.0cm;1;161000;;;;;;GTCM-1344;;;MALTA;;;;40,00;1,00;60,00;24,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1344.jpg;;;;;
;Tabla Malta mod 1331 polip rojo 30x50x1.0cm;1;121000;;;;;;GTCM-1331;;;MALTA;7896201713312;;;30,00;1,00;50,00;14,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1331.jpg;;;;;
;Tabla Malta mod 1349 polip rojo 40x60x1.0cm;1;113000;;;;;;GTCM-1349;;;MALTA;;;;40,00;1,00;60,00;24,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1349.jpg;;;;;
;Tabla Malta mod 1346 polip azul 40x60x1.0cm;1;111000;;;;;;GTCM-1346;;;MALTA;;;;40,00;1,00;60,00;24,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1346.jpg;;;;;
;Termocalefon electrico Rheem 114 lts vertical 3000 w - 220/ 50hz;1;2926000;;;;;;EDRHT893V;;;RHEEM;;;;49,00;126,00;49,00;390,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHT893V.jpg;;;;;
;Termocalefon electrico Rheem 189 lts vertical - 3200 w - 220/ 50hz;1;4747000;;;;;;EDRHT809V;;;RHEEM;;;;51,00;158,00;51,00;102,74;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHT809V.jpg;;;;;
;Termocalefon electrico Rheem 151 lts vertical - 4500 w - 220/ 50hz;1;3057000;;;;;;EDRHT155V;;;RHEEM;020352504155;;;54,00;133,00;54,00;96,96;;;;;;;;;;;, ;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHT155V.jpg;;;;;
;Termocalefon electrico Rheem 303 lts vertical - 7500 w - 380v/ 50hz;1;6192000;;;;;;EDRHT823V;;;RHEEM;020352669823;;;61,00;163,00;61,00;151,63;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHT823V.jpg;;;;;
;Termocalefon electrico Rheem 246 lts vertical - 6000 w - 380v/ 50hz;1;5934000;;;;;;EDRHT816V;;;RHEEM;;;;56,00;158,00;56,00;123,87;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHT816V.jpg;;;;;
;Termocalefon Tokyo mod d10-20vd 10lts 2000w 220v-50hz;1;505000;;;;;;EDTD10-20VD;;;TOKYO;7841175013609;;;38,00;34,50;32,50;10,65;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTD10-20VD.jpg;;;;;
;Termocalefon Tokyo mod 3015f3-nv vertical 30lts 1500w 220v-50hz;1;658000;;;;;;EDTD3015F3-NV;;;TOKYO;7841175011957;;;40,50;37,00;59,50;22,29;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTD3015F3-NV.jpg;;;;;
;Termocalefon electrico Rheem 454 lts vertical - 10000 w - 380v/ 50hz;1;16957000;;;;;;EDRHT830V;;;RHEEM;020352669830;;;87,00;176,00;87,00;333,04;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHT830V.jpg;;;;;
;Termocalefon Tokyo mod d30-25vd 30lts 2500w 220v-50hz;1;773000;;;;;;EDTD30-25VD;;;TOKYO;7841175013616;;;50,00;46,00;43,50;25,01;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTD30-25VD.jpg;;;;;
;Termocalefon Tokyo mod d50-15vh vert/horiz 50lts 1500w 220v-50hz;1;886000;;;;;;EDTD50-15VH;;;TOKYO;7841175006076;;;45,80;43,40;79,30;39,41;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTD50-15VH.JPG;;;;;
;Termocalefon Tokyo mod d5015f3-nv vertical 50lts 1500w 220v-50hz;1;779000;;;;;;EDTD5015F3-NV;;;TOKYO;7841175010721;;;50,50;46,50;59,00;34,64;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTD5015F3-NV.jpg;;;;;
;Torre choppera Memo 1 canilla mod torre inox 40l a 130l x hora;1;2584000;;;;;;GTCPM-TCV1C;;;MEMO;7898923191478;;;64,00;45,60;32,00;40,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCPM-TCV1C.jpg;;;;;
;Termocalefon Tokyo mod d80-15vh vert/horiz 80lts 1500w 220v-50hz;1;1104000;;;;;;EDTD80-15VH;;;TOKYO;7841175006083;;;43,40;112,50;45,80;55,90;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTD80-15VH.JPG;;;;;
;Tostadora comercial Tokyo industrial mod tt-450 2.64kw 400panes/hora 220v;1;3010000;;;;;;GTT-TT450;;;TOKYO INDUSTRIAL;6932398812498;;;52,00;39,00;55,00;27,89;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTT-TT450.jpg;;;;;
;Torre choppera Tokyo 1 canilla mod kegerator inox 170l con compresor;1;3711000;;;;;;HETOKK170-T1;;;TOKYO;7841175013258;;;57,50;88,00;70,00;88,55;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/HETOKK170-T1.jpg;;;;;
;Trampolin de resortes Evolution asg-40 mdl evo40;1;423000;;;;;;GIMEVASG40;;;EVOLUTION;7841175007233;;;40,00;13,00;81,00;10,53;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GIMEVASG40.jpg;;;;;
;Tv led 32 Tokyo a+ 720p hdmi*3 / usb*1 /av/vga/pc audio con soporte;1;941000;;;;;;TVTOKSF32LED;;;TOKYO;7841175012947;;;50,30;11,40;78,50;11,25;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKSF32LED-N.jpg;;;;;
;Trituradores Robot coupe mod micromix 220/50;1;1878000;;;;;;GTRC-MIX;;;ROBOT COUPE;;;;6,10;6,10;43,00;14,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTRC-MIX.jpg;;;;;
;Trituradores Robot coupe mod cmp300vv 220/50/1;1;4042000;;;;;;GTRC-CMP300;;;ROBOT COUPE;;;;9,40;9,40;66,00;39,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTRC-CMP300.jpg;;;;;
;Trituradores Robot coupe mod mini mp240vv.a 220/50;1;3197000;;;;;;GTRC-MP240;;;ROBOT COUPE;;;;7,80;7,80;53,50;25,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTRC-MP240.jpg;;;;;
;Tv led Tokyo 43 fhd curvo tokch43ufhdc;1;2075000;;;;;;TVTOKCH43UFHDC;;;TOKYO;7841175010271;;;18,90;66,00;104,30;32,53;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKCH43UFHDC-N.jpg;;;;;
;Tv led Tokyo 49 fhd curvo tokch49ufhdc;1;2430000;;;;;;TVTOKCH49UFHDC;;;TOKYO;7841175010288;;;18,90;41,70;118,70;23,39;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKCH49UFHDC-N.jpg;;;;;
;Tv led Tokyo 55 fhd curvo tokch55ufhdc;1;3038000;;;;;;TVTOKCH55UFHDC;;;TOKYO;7841175010295;;;20,60;81,80;131,70;55,48;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKCH55UFHDC-N.jpg;;;;;
;Tv led Tokyo digital 24 a+ mod toksf24led hd 1hdmi 1usb 1aux 1vga;1;908000;;;;;;TVTOKSF24LED;;;TOKYO;7841175012329;;;12,20;41,00;60,50;7,57;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKSF24LED-N.jpg;;;;;
;Tv led Tokyo mod tokch32phd hd digital con parlante con soporte;1;941000;;;;;;TVTOKCH32PHD;;;TOKYO;7841175011247;;;15,50;50,00;81,90;15,87;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKCH32PHD-N.jpg;;;;;
;Tv led Tokyo mod tok21ledap9 hd digital con parlante incorporado;1;572000;;;;;;TVTOK21LEDAP9;;;TOKYO;7841175010677;;;9,70;42,30;53,00;5,44;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOK21LEDAP9-N.jpg;;;;;
;Tv led Tokyo fhd digital 65 dled grado a+ con soporte y antena;1;4670000;;;;;;TVTOK65LEDZSE9D;;;TOKYO;7841175009985;;;18,00;93,50;154,00;64,80;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOK65LEDZSE9D-N.jpg;;;;;
;Tv led Tokyo fhd digital 55 tok55ledze9d grado a+ con antena;1;2940000;;;;;;TVTOK55LEDZE9D;;;TOKYO;7841175009626;;;16,00;81,10;135,50;43,96;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOK55LEDZE9D-N.jpg;;;;;
;Tv led Tokyo mod tokch43pfhd fhd digital con parlante;1;1522000;;;;;;TVTOKCH43PFHD;;;TOKYO;7841175011261;;;15,50;63,80;105,00;25,96;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKCH43PFHD-N.jpg;;;;;
;Tv led Tokyo hd digital 39 grado a usb(multimedia)/hdmi + antena sin soporte;1;1387000;;;;;;TVTOK39LEDZH15D;;;TOKYO;7841175007332;;;97,50;13,00;58,50;18,54;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOK39LEDZH15D.JPG;;;;;
;Tv led Tokyo mod tok43ledz16c fhd sin sop;1;1522000;;;;;;TVTOK43LEDZ16C;;;TOKYO;7841175010639;;;12,00;62,50;101,50;19,03;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOK43LEDZ16C-N.jpg;;;;;
;Tv led Tokyo fhd 43 smart 3 hdmi - 2.usb - 1(multi)+netflix+soporte;1;2411000;;;;;;TVTOKSF43SM;;;TOKYO;7841175013036;;;103,00;12,00;65,00;20,09;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKSF43SM-N.jpg;;;;;
;Tv Tokyo smart 4k uhd 75 hdmi*3usb* 1(multi)+netflix+soporte;1;15190000;;;;;;TVTOKTCL75S4K;;;TOKYO;7841175011919;;;49,00;127,50;191,00;298,32;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKTCL75S4K-N.jpg;;;;;
;Tv Tokyo smart 4k uhd 60 hdmi*3usb* 1(multi)+netflix+soporte;1;5826000;;;;;;TVTOKTCL60S4K;;;TOKYO;7841175011896;;;19,00;89,00;153,00;64,68;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKTCL60S4K-N.jpg;;;;;
;Tv Sony 55 smart 4k android mod xbr55s4k-xbr-55x905f;1;7928000;;;;;;TVSOXBR55S4K;;;SONY;4548736049840;;;19,00;83,00;132,00;52,04;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVSOXBR55S4K-N.jpg;;;;;
;Tv Sony 55 smart 4k mod kd55s4k-55x725f/x;1;4744000;;;;;;TVSOKD55S4K;;;SONY;4548736075993;;;19,00;83,00;134,00;52,83;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVSOKD55S4K-N.jpg;;;;;
;Tv Sony 40 smart mod kdl40s;1;2515000;;;;;;TVSOKDL40S;;;SONY;4548736027350;;;18,00;64,00;103,00;29,66;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVSOKDL40S-N.jpg;;;;;
;Tv Sony 32 smart mod kdl32s;1;1994000;;;;;;TVSOKDL32S;;;SONY;4548736027367;;;16,00;54,00;82,00;17,71;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVSOKDL32S-N.jpg;;;;;
;Tv Sony 49 smart 4k mod kd49s4k;1;3705000;;;;;;TVSOKD49S4K;;;SONY;4548736076006;;;17,00;77,00;120,00;39,27;;;;;;;;;;;, ;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVSOKD49S4K-N.jpg;;;;;
;Tv Sony 65 smart 4k android mod xbr65s4k-xbr-65x905f;1;10933000;;;;;;TVSOXBR65S4K;;;SONY;4548736075856;;;19,00;96,00;155,00;70,68;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVSOXBR65S4K-N.jpg;;;;;
;Tv Sony 75 smart android 4k mod xbr-75x805g la8;1;14678000;;;;;;TVSOXBR75X805G;;;SONY;4548736097278;;;18,00;109,00;180,00;88,29;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVSOXBR75X805G-N.jpg;;;;;
;Ventilador de piso Tokyo 20 3veloc 130w;1;273000;;;;;;VETOPBF2008U;;;TOKYO;7841175013227;;;58,50;20,00;58,50;17,11;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/VETOPBF2008U.jpg;;;;;
;Ventilador Arno de pie air pro power 5 aspas 3v 95w;1;363000;;;;;;VEAVF22;;;ARNO;3045386759309;;;54,50;21,00;54,50;15,59;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/VEAVF22-N.jpg;;;;;
;Ventilador de pie Tokyo fs40 16 3veloc 55w;1;197000;;;;;;VETOFS4010N;;;TOKYO;7841175008865;;;52,20;15,20;59,70;11,84;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/VETOFS4010N-N.jpg;;;;;
;Ventilador circulador Arno turbo silencio max 6 aspas 126w;1;508000;;;;;;VEACC96;;;ARNO;7895500725361;;;58,80;24,30;58,10;49,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/VEACC96.jpg;;;;;
;Ventilador Arno silence force 40 funcion ecofresh mod vf40;1;364000;;;;;;VEAVF40;;;ARNO;7895500724869;;;40,00;60,00;40,00;24,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/VEAVF40.jpg;;;;;
;Ventilador de pie Tokyo tokp1616bb 16  3aspas azul 220v 50hz;1;105000;;;;;;VETOKP1616BBAR;;;TOKYO;7840579008297;;;45,00;20,00;66,00;14,85;;;;;;;;;;;VENTILADOR DE PIE 3 ASPAS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/VETOKP1616BBAR-N.jpg;;;;;
;Ventilador Arno silence force touch control vf6m 220v con control;1;514000;;;;;;VEAVF6M;;;ARNO;7895500725958;;;40,00;40,00;60,00;41,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/VEAVF6M.jpg;;;;;
;Ventilador de techo Kdk  m56lg 56   silver;1;474000;;;;;;VEKDK56LG-SI;;;KDK;8887549480775;;;26,00;23,40;62,00;9,43;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/VEKDK56LG-SI.jpg;;;;;
;Ventilador de techo Kdk  n56yg  56   marron;1;465000;;;;;;VEKDK56YG-MA;;;KDK;8887549413605;;;26,00;21,00;62,00;8,46;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/VEKDK56YG-MA.jpg;;;;;
;Ventilador techo  Kdk n56lg 56   blanco;1;415000;;;;;;VEKDK56LG-BL;;;KDK;8887549413117;;;25,50;23,20;62,00;21,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/VEKDK56LG-BL.jpg;;;;;
;Ventilador de techo Tokyo 56 motor pesado 7vel caja de metal;1;228000;;;;;;VETOKT567V;;;TOKYO;7841175008360;;;32,50;24,00;24,50;24,60;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/VETOKT567V-N.jpg;;;;;
;Ventilador techo  Kdk n56lg 56   negro;1;465000;;;;;;VEKDK56LG-K;;;KDK;8887549532856;;;26,00;23,20;62,00;21,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/VEKDK56LG-K.jpg;;;;;
;Ventilador Tokyo de pie20  super fresh c/cntrl 5aspas 3veloc 90w220v50hz;1;280000;;;;;;VETOFRESHNV;;;TOKYO;7841175008537;;;30,00;31,00;55,00;12,79;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/VETOFRESHNV-N.jpg;;;;;
