ID;Nombre;ID regra de impuestos;Precio impuestos incluidos;En oferta;Valor del descuento;Porcentaje de descuento;Descuento desde fecha;Descuento hasta fecha;Referencia Nº;Referencia Nº Proveedor;Precio impuestos excluidos;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Plazo de entrega con stock;Plazo de entrega sin stock;Cantidad;Cantidad minima;Nivel de stock bajo;Enviame un correo cuando stock bajo;Visible;Costo adicional de envio;Unidad precio;Precio unitario;Resumen;Descripcion larga;Etiquetas;Meta-titulo;meta-keywords;meta-descripcion;url-reescrita;etiqueta con stock;etiqueta en espera;disponible pedidos;fecha disponible;fecha creacion;mostrar precio;URL's de las imágenes;Texto alternativo;Elimine las imagenes existentes;Caracteristicas;Solo disponible por internet;
;Secador de pelo Remington mod d3190 damage protection 2200w 2veloc;1;211000;;;;;;EDRSD3190;;;REMINGTON;074590541380;;;12,00;24,00;30,00;2,16;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRSD3190.jpg;;;Marca:REMINGTON&Producto:SECADORES DE CABELLO&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial;;
;Secador de pelo Remington mod d3015 style therapy c/difusor 1875w 2vel 220v;1;163000;;;;;;EDRSD3015;;;REMINGTON;074590517774;;;28,00;27,00;10,00;1,89;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRSD3015.png;;;Marca:REMINGTON&Producto:CUIDADO PERSONAL&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial;;
;Secarropas Tokyo cromo tok7cro 7kgs blanco c/display led.15 prog. tambor galvani;1;1725000;;;;;;EDTSEGTOK7CRO;;;TOKYO;7841175013319;;;65,50;85,50;57,50;80,50;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTSEGTOK7CRO.jpg;;;Marca:TOKYO&Producto:SECARROPAS CARGA FRONTAL&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;
;Secarropas colgante tifo Tokyo 8kgs 1120w 220v-50hz;1;572000;;;;;;EDTSTIFO;;;TOKYO;7890052019197;;;50,00;16,00;54,50;10,90;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTSTIFO.jpg;;;Marca:TOKYO&Producto:SECARROPAS COLGANTE&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;
;Secarropas Whirlpool wsr07sb 7kg rack p/ calzados;1;3011000;;;;;;EDWSR07SB;;;WHIRLPOOL;7891129238046;;;57,50;65,50;88,50;83,33;;;3;;;;;;;;CáPACIDAD 7KG, ÚNICO CON RACK PARA SECAR CALZADOS, 15 CICLOS DE SECADO PARA CADA TIPO DE PRENDA, CICLO RáPIDO DE 15 MINUTOS, MEDIA CARGA, ANTI ARRUGAS, DISPLAY INFORMATIVO, LUZ LED INTERIOR;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWSR07SB.jpg;;;Marca:WHIRLPOOL&Producto:SECARROPAS CARGA FRONTAL&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;
;Sierra p/carne de pie Metvisa 3.15 mts inox sfeim220-2hp 220v;1;8286000;;;;;;GSCM -SFEIM;;;METVISA;7899511904449;;;96,00;188,00;104,00;469,25;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GSCM -SFEIM.jpg;;;Marca:METVISA&Producto:SIERRAS PARA CARNE COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Secarropas Whirlpool 3lwed4815fw usa 15kg carga frontal;1;4447000;;;;;;EDWS4815FW;;;WHIRLPOOL;88304989264;;;78,00;110,00;74,00;158,73;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWS4815FW.jpg;;;Marca:WHIRLPOOL&Producto:SECARROPAS CARGA FRONTAL&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;
;Selladora manual de embalajes Malta 25 cms mod 165;1;396000;;;;;;GSMEM-165;;;MALTA;7896201701654;;;41,00;29,00;21,50;6,39;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GSMEM-165.jpg;;;Marca:MALTA&Producto:EMBASADORAS GASTRONOMICAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Sierra p/huesos Skymsen inox con mesa movil mod sfl-315hd 2 hp 220v/50hz;1;15905000;;;;;;GSHS-SFL315;;;SKYMSEN;7895707632899;;;114,00;212,00;110,00;664,62;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GSHS-SFL315.jpg;;;Marca:SKYMSEN&Producto:SIERRAS PARA CARNE COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Spiedo p/20 pollos Progas 4 espadas pr621;1;5838000;;;;;;GSPPG-PR621;;;PROGAS;7898466528717;;;53,00;152,00;114,50;230,60;;;3;;;;;;;;SPIEDO PARA POLLOS Y CARNES. CAPACIDAD, 20 POLLOS. 4 ESPADAS. ESTRUCTURA EXTERNA EN ACERO CEPILLADO. ESTRUCTURA INTERNA AUTOLIMPIANTE. VISOR FRONTAL EN VIDRIO TEMPLADO.QUEMADORES INFRARROJOS. RUEDAS PARA LOCOMOCIòN.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GSPPG-PR621.jpg;;;Marca:PROGAS&Producto:SPIEDO PARA POLLOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Spiedo para 10pollos Venancio mod sgf1 220v 50hz;1;4608000;;;;;;GSVSGF1-NV;;;VENANCIO;;;;56,00;140,00;108,00;211,68;;;3;;;;;;;;SPIEDO SERIE GRILL. CAPACIDAD, HASTA 10 POLLOS. 2 ESPADAS CON GANCHOS DOBLES. SISTEMA DE COCCIòN CON QUEMADORES INFRARROJOS. ESTRUCTURA EN CHAPA DE ACERO AISI430. ACABADO INTERNO ENLOSADO, AUTOLIMPIANTE CON RUEDAS PARA LOCOMOCIòN. PUERTA DE SERVICIO CON ABERTURA INTEGRAL;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GSVSGF1-NV.jpg;;;Marca:VENANCIO&Producto:SPIEDO PARA POLLOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Spiedo p/pollos rotativa Progas mod prr-051 5 espadas;1;1949000;;;;;;GCHP-PRR051;;;PROGAS;7898466537450;;;50,00;83,00;44,00;45,65;;;3;;;;;;;;SPIEDO DE MESA PARA TROZOS DE CARNE Y POLLOS. CAPACIDAD, 5 ESPADAS. ESTRUCTURA EN ACERO INOXIDABLE CON PINTURA ANTICORROSIVA. INTERIOR EN ACERO INOXIDABLE. VISOR FRONTAL CURVO EN VIDRIO TEMPLADO. QUEMADORES INFRARROJOS. BANDEJA COLECTORA DE GRASAS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHP-PRR051.jpg;;;Marca:PROGAS&Producto:SPIEDO PARA POLLOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Spiedo Progas 30pollos 6espadas mod pr-631;1;6136000;;;;;;GEP-PR631;;;PROGAS;7898466534695;;;53,50;173,00;114,00;263,78;;;3;;;;;;;;SPIEDO ROTATIVO PARA CARNES Y POLLOS. CAPACIDAD, 30 POLLOS. 6 ESPADAS. ESTRUCTURA EN ACERO CEPILLADO. ESTRUCTURA INTERNA ESMALTADA. VISOR FRONTAL CON VIDRIO TEMPLADO. QUEMADORES INFRARROJOS. RUEDAS PARA LOCOMOCION. GAVETA COLECTORA DE GRASA;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GEP-PR631.jpg;;;Marca:PROGAS&Producto:SPIEDO PARA POLLOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Spiedo rotativo prr051en electrico Progas 5 espetos 220/50;1;2070000;;;;;;GCHP-PRR051EN;;;PROGAS;7898466537443;;;52,00;79,00;37,00;38,00;;;3;;;;;;;;SPIEDO ROTATIVO DE MESA PROGASELECTRICOMODELO, PRR051EN5 ESPETOSESTRUCTURA EN ACERO ICUBIERTO CON PINTURA EPOXI ( ANTICORROSIVA)FONDO INTERNO EN ACERO INOXVISOR FORNTAL EN VIDRIO TEMPLADO CURVOBANDEJA COLECTORA DE GRASA DE ACERO INOX.QUEMADORES INFRARROJOS220V;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHP-PRR051EN.jpg;;;Marca:PROGAS&Producto:SPIEDO PARA POLLOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Tabla Malta mod 1308 polip blanco 25x45x1.0cm;1;54000;;;;;;GTCM-1308;;;MALTA;;;;25,00;1,00;45,00;11,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1308.jpg;;;Marca:MALTA&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Tabla Malta mod 1313 polip rojo 25x45x1.0cm;1;56000;;;;;;GTCM-1313;;;MALTA;;;;25,00;1,00;45,00;11,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1313.jpg;;;Marca:MALTA&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Tabla Malta mod 1326 polip blanco 30x50x1.0cm;1;81000;;;;;;GTCM-1326;;;MALTA;;;;30,00;1,00;50,00;14,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1326.jpg;;;Marca:MALTA&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Tabla Malta mod 1310 polip azul 25x45x1.0cm;1;51000;;;;;;GTCM-1310;;;MALTA;;;;25,00;1,00;45,00;11,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1310.jpg;;;Marca:MALTA&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Tabla Malta mod 1328 polip azul 30x50x1.0cm;1;77000;;;;;;GTCM-1328;;;MALTA;;;;30,00;1,00;50,00;14,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1328.jpg;;;Marca:MALTA&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Tabla Malta mod 1344 polip blanco 40x60x1.0cm;1;161000;;;;;;GTCM-1344;;;MALTA;;;;40,00;1,00;60,00;24,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1344.jpg;;;Marca:MALTA&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Tabla Malta mod 1329 polip verde 30x50x1.0cm;1;77000;;;;;;GTCM-1329;;;MALTA;7896201713299;;;30,00;1,00;50,00;14,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1329.jpg;;;Marca:MALTA&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Tabla Malta mod 1331 polip rojo 30x50x1.0cm;1;121000;;;;;;GTCM-1331;;;MALTA;7896201713312;;;30,00;1,00;50,00;14,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1331.jpg;;;Marca:MALTA&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Tabla Malta mod 1346 polip azul 40x60x1.0cm;1;111000;;;;;;GTCM-1346;;;MALTA;;;;40,00;1,00;60,00;24,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1346.jpg;;;Marca:MALTA&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Tabla Malta mod 1347 polip verde 40x60x1.0cm;1;166000;;;;;;GTCM-1347;;;MALTA;;;;40,00;1,00;60,00;24,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1347.jpg;;;Marca:MALTA&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Tabla Malta mod 1349 polip rojo 40x60x1.0cm;1;113000;;;;;;GTCM-1349;;;MALTA;;;;40,00;1,00;60,00;24,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCM-1349.jpg;;;Marca:MALTA&Producto:ACCESORIOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Termocalefon electrico Rheem 114 lts vertical 3000 w - 220/ 50hz;1;3043000;;;;;;EDRHT893V;;;RHEEM;;;;49,00;126,00;49,00;390,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHT893V.jpg;;;Marca:RHEEM&Producto:CALEFONES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Termocalefon electrico Rheem 151 lts vertical - 4500 w - 220/ 50hz;1;3179000;;;;;;EDRHT155V;;;RHEEM;020352504155;;;54,00;133,00;54,00;96,96;;;3;;;;;;;;, ;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHT155V.jpg;;;Marca:RHEEM&Producto:CALEFONES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Termocalefon electrico Rheem 189 lts vertical - 3200 w - 220/ 50hz;1;4937000;;;;;;EDRHT809V;;;RHEEM;;;;51,00;158,00;51,00;102,74;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHT809V.jpg;;;Marca:RHEEM&Producto:CALEFONES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Termocalefon electrico Rheem 454 lts vertical - 10000 w - 380v/ 50hz;1;17635000;;;;;;EDRHT830V;;;RHEEM;020352669830;;;87,00;176,00;87,00;333,04;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHT830V.jpg;;;Marca:RHEEM&Producto:CALEFONES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Termocalefon electrico Rheem 303 lts vertical - 7500 w - 380v/ 50hz;1;6440000;;;;;;EDRHT823V;;;RHEEM;020352669823;;;61,00;163,00;61,00;151,63;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHT823V.jpg;;;Marca:RHEEM&Producto:CALEFONES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Termocalefon electrico Rheem 246 lts vertical - 6000 w - 380v/ 50hz;1;6172000;;;;;;EDRHT816V;;;RHEEM;;;;56,00;158,00;56,00;123,87;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHT816V.jpg;;;Marca:RHEEM&Producto:CALEFONES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Termocalefon Tokyo mod d10-20vd 10lts 2000w 220v-50hz;1;552000;;;;;;EDTD10-20VD;;;TOKYO;7841175013609;;;38,00;34,50;32,50;10,65;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTD10-20VD.jpg;;;Marca:TOKYO&Producto:CALEFONES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Termocalefon Tokyo mod 3015f3-nv vertical 30lts 1500w 220v-50hz;1;684000;;;;;;EDTD3015F3-NV;;;TOKYO;7841175011957;;;40,50;37,00;59,50;22,29;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTD3015F3-NV.jpg;;;Marca:TOKYO&Producto:CALEFONES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Termocalefon Tokyo mod d30-25vd 30lts 2500w 220v-50hz;1;821000;;;;;;EDTD30-25VD;;;TOKYO;7841175013616;;;50,00;46,00;43,50;25,01;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTD30-25VD.jpg;;;Marca:TOKYO&Producto:CALEFONES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Termocalefon Tokyo mod d80-15vh vert/horiz 80lts 1500w 220v-50hz;1;1148000;;;;;;EDTD80-15VH;;;TOKYO;7841175006083;;;43,40;112,50;45,80;55,90;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTD80-15VH.JPG;;;Marca:TOKYO&Producto:LINEA BLANCA&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Termocalefon Tokyo mod d100-15vh vert/horiz 100lts 1500w 220v-50hz;1;1300000;;;;;;EDTD100-15VH;;;TOKYO;7841175006090;;;49,80;99,70;52,80;65,54;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTD100-15VH.JPG;;;Marca:TOKYO&Producto:LINEA BLANCA&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Termocalefon Tokyo mod d50-15vh vert/horiz 50lts 1500w 220v-50hz;1;921000;;;;;;EDTD50-15VH;;;TOKYO;7841175006076;;;45,80;43,40;79,30;39,41;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTD50-15VH.JPG;;;Marca:TOKYO&Producto:LINEA BLANCA&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Termocalefon Tokyo mod d5015f3-nv vertical 50lts 1500w 220v-50hz;1;810000;;;;;;EDTD5015F3-NV;;;TOKYO;7841175010721;;;50,50;46,50;59,00;34,64;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTD5015F3-NV.jpg;;;Marca:TOKYO&Producto:CALEFONES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Termocalefon Tokyo mod d8015f3-nv vertical 80lts 1500w 220v-50hz;1;1000000;;;;;;EDTD8015F3-NV;;;TOKYO;7841175011940;;;50,50;46,50;79,50;46,67;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTD8015F3-NV.jpg;;;Marca:TOKYO&Producto:CALEFONES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Torre choppera Memo 1 canilla mod torre inox 40l a 130l x hora;1;2584000;;;;;;GTCPM-TCV1C;;;MEMO;7898923191478;;;64,00;45,60;32,00;40,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTCPM-TCV1C.jpg;;;Marca:MEMO&Producto:TORRES CHOPERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Torre choppera Tokyo 1 canilla mod kegerator inox 170l con compresor;1;3859000;;;;;;HETOKK170-T1;;;TOKYO;7841175013258;;;57,50;88,00;70,00;88,55;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/HETOKK170-T1.jpg;;;Marca:TOKYO&Producto:TORRES CHOPERAS&Segmento:REFRIGERACION&Vendedor:Sara Comercial;;
;Trampolin de resortes Evolution asg-40 mdl evo40;1;440000;;;;;;GIMEVASG40;;;EVOLUTION;7841175007233;;;40,00;13,00;81,00;10,53;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GIMEVASG40.jpg;;;Marca:EVOLUTION&Producto:COMPLEMENTOS FITNESS&Segmento:FITNESS&Vendedor:Sara Comercial;;
;Tostadora comercial Tokyo industrial mod tt-450 2.64kw 400panes/hora 220v;1;3010000;;;;;;GTT-TT450;;;TOKYO INDUSTRIAL;6932398812498;;;52,00;39,00;55,00;27,89;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTT-TT450.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:MIXTERAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Trituradores Robot coupe mod cmp300vv 220/50/1;1;4042000;;;;;;GTRC-CMP300;;;ROBOT COUPE;;;;9,40;9,40;66,00;39,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTRC-CMP300.jpg;;;Marca:ROBOT COUPE&Producto:BATIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Tv led Tokyo 43 fhd curvo tokch43ufhdc;1;2075000;;;;;;TVTOKCH43UFHDC;;;TOKYO;7841175010271;;;18,90;66,00;104,30;32,53;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKCH43UFHDC-N.jpg;;;Marca:TOKYO&Producto:LEDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial;;
;Trituradores Robot coupe mod mini mp240vv.a 220/50;1;3197000;;;;;;GTRC-MP240;;;ROBOT COUPE;;;;7,80;7,80;53,50;25,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTRC-MP240.jpg;;;Marca:ROBOT COUPE&Producto:BATIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Tv led 32 Tokyo a+ 720p hdmi*3 / usb*1 /av/vga/pc audio con soporte;1;979000;;;;;;TVTOKSF32LED;;;TOKYO;7841175012947;;;50,30;11,40;78,50;11,25;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKSF32LED-N.jpg;;;Marca:TOKYO&Producto:LEDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial;;
;Trituradores Robot coupe mod micromix 220/50;1;1878000;;;;;;GTRC-MIX;;;ROBOT COUPE;;;;6,10;6,10;43,00;14,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GTRC-MIX.jpg;;;Marca:ROBOT COUPE&Producto:BATIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Tv led Tokyo 49 fhd curvo tokch49ufhdc;1;2430000;;;;;;TVTOKCH49UFHDC;;;TOKYO;7841175010288;;;18,90;41,70;118,70;23,39;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKCH49UFHDC-N.jpg;;;Marca:TOKYO&Producto:LEDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial;;
;Tv led Tokyo digital mod tok24ledzd1 hd;1;897000;;;;;;TVTOK24LEDZD1;;;TOKYO;7841175011285;;;10,30;37,80;58,70;5,71;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOK24LEDZD1-N.jpg;;;Marca:TOKYO&Producto:LEDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial;;
;Tv led Tokyo 55 fhd curvo tokch55ufhdc;1;3038000;;;;;;TVTOKCH55UFHDC;;;TOKYO;7841175010295;;;20,60;81,80;131,70;55,48;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKCH55UFHDC-N.jpg;;;Marca:TOKYO&Producto:LEDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial;;
;Tv led Tokyo digital 24 a+ mod toksf24led hd 1hdmi 1usb 1aux 1vga;1;744000;;;;;;TVTOKSF24LED;;;TOKYO;7841175012329;;;12,20;41,00;60,50;7,57;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKSF24LED-N.jpg;;;Marca:TOKYO&Producto:LEDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial;;
;Tv led Tokyo fhd digital 55 tok55ledze9d grado a+ con antena;1;2962000;;;;;;TVTOK55LEDZE9D;;;TOKYO;7841175009626;;;16,00;81,10;135,50;43,96;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOK55LEDZE9D-N.jpg;;;Marca:TOKYO&Producto:LEDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial;;
;Tv led Tokyo mod tok43ledz16c fhd sin sop;1;1522000;;;;;;TVTOK43LEDZ16C;;;TOKYO;7841175010639;;;12,00;62,50;101,50;19,03;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOK43LEDZ16C-N.jpg;;;Marca:TOKYO&Producto:LEDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial;;
;Tv led Tokyo mod tokch32phd hd digital con parlante con soporte;1;979000;;;;;;TVTOKCH32PHD;;;TOKYO;7841175011247;;;15,50;50,00;81,90;15,87;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKCH32PHD-N.jpg;;;Marca:TOKYO&Producto:LEDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial;;
;Tv led Tokyo fhd digital 65 dled grado a+ con soporte y antena;1;4857000;;;;;;TVTOK65LEDZSE9D;;;TOKYO;7841175009985;;;18,00;93,50;154,00;64,80;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOK65LEDZSE9D-N.jpg;;;Marca:TOKYO&Producto:LEDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial;;
;Tv led Tokyo mod tokch43pfhd fhd digital con parlante;1;1522000;;;;;;TVTOKCH43PFHD;;;TOKYO;7841175011261;;;15,50;63,80;105,00;25,96;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOKCH43PFHD-N.jpg;;;Marca:TOKYO&Producto:LEDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial;;
;Tv led Tokyo hd digital 39 grado a usb(multimedia)/hdmi + antena sin soporte;1;1387000;;;;;;TVTOK39LEDZH15D;;;TOKYO;7841175007332;;;97,50;13,00;58,50;18,54;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVTOK39LEDZH15D.JPG;;;Marca:TOKYO&Producto:LEDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial;;
;Tv Sony 32 smart mod kdl32s;1;1994000;;;;;;TVSOKDL32S;;;SONY;4548736027367;;;16,00;54,00;82,00;17,71;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/TVSOKDL32S-N.jpg;;;Marca:SONY&Producto:LEDS&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial;;
